OrderID,OrderDate,CustomerID,EmployeeID,ShipperID,ProductID,Sales,COS,GP,Quantity,Discount,Freight,StatusID,Status,CategoryID,ProductName,SupplierID,CategoryName,Description,Link,Address,City,ContactName,Country,CustomerName,Fax,Phone,PostalCode,CountryCode,ISO3CountryCode,CustomerID.y,Base currency
11046,2014-09-20T00:00:00Z,67,2,2,49,454.8,386.21,68.59,24,0,48.379999999999995,2,In Transit,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,"Av. Copacabana, 267",Rio de Janeiro,Thomá Lindao,Brazil,Da Bikini Expertu,NULL,(21) 555-3412,NULL,BR,BRA,Da Bikini Expertu,Brazilian real
11047,2013-03-21T00:00:00Z,37,9,2,55,1689.2,1581.1499999999999,108.05,40,0,43.9,1,Delivered,3,Feiss Fleece Trousers,25,Sportwear,Sports…,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
11047,2013-03-21T00:00:00Z,37,3,2,1,76,67.03,8.97,4,0,28.52,1,Delivered,1,Lenin Jeansshorts,1,Men´s Clothes,Fashion for Men,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
11048,2014-07-21T00:00:00Z,23,6,1,52,2554.2,2068.9,485.3,30,0,77.38,1,Delivered,5,Small Crocodile Boots,24,Ladies´Footwear,Ladies Shoes,www.google.com,"184, chaussée de Tournai",Lille,Jaques Wilneuve,France,Champes,20.16.10.17,20.16.10.16,59000,FR,FRA,Champes222,Euro
11049,2014-10-21T00:00:00Z,5,9,2,41,275.7,228.28,47.42,30,0,62.54,1,Delivered,8,Duck Shirt,19,Babywear,0-3 Years,no link,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
11049,2014-10-21T00:00:00Z,5,9,2,39,351.41999999999996,290.97999999999996,60.44,6,0,31.84,1,Delivered,2,Terence Top,18,Womens wear,Fashion for Women,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
11050,2013-01-24T00:00:00Z,73,9,2,12,112.66999999999999,94.64,18.03,10,5.37,64.93,1,Delivered,4,Tiny Winy Hot Bikini,5,Bath Clothes,Beachwear,www.google.com,Vinbæltet 34,København,Preben Elkjaer,Denmark,Vite,NULL,NULL,1734,DK,DNK,Vite555,Danish krone
11051,2014-07-24T00:00:00Z,19,9,2,35,37.5,30.38,7.13,6,0,74.82,1,Delivered,4,LA. Shorts,16,Bath Clothes,Beachwear,www.google.com,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
11052,2014-08-24T00:00:00Z,21,2,2,46,129.89000000000001,93.52,36.370000000000005,9,16.939999999999998,24.02,1,Delivered,8,Rodbye Troje,21,Babywear,0-3 Years,no link,"Rua Orós, 92",São Paulo,Romario do Sauza,Brazil,Cloe do Pau,NULL,(11) 555-9857,NULL,BR,BRA,Cloe do Pau666,Brazilian real
11052,2014-08-24T00:00:00Z,21,2,2,47,183.88000000000002,132.4,51.49,6,23.979999999999997,24.02,1,Delivered,6,Lundenhagen Boots,22,Men´s Footwear,Men Shoes,www.google.com,"Rua Orós, 92",São Paulo,Romario do Sauza,Brazil,Cloe do Pau,NULL,(11) 555-9857,NULL,BR,BRA,Cloe do Pau666,Brazilian real
11053,2014-07-24T00:00:00Z,56,7,2,16,309.01,238.38000000000002,70.63,30,14.719999999999999,29.16,2,In Transit,3,Wimbledon T-Shirt,7,Sportwear,Sports…,www.google.com,Mehrheimerstr. 369,Köln,Herman Schlusse,Germany,Casual Clothing,0221-0765721,0221-0644327,50739,DE,DEU,Casual Clothing888,Euro
11053,2014-07-24T00:00:00Z,56,7,2,23,197.82000000000002,152.6,45.220000000000006,20,9.42,29.16,1,Delivered,5,DSW,9,Ladies´Footwear,Ladies Shoes,www.google.com,Mehrheimerstr. 369,Köln,Herman Schlusse,Germany,Casual Clothing,0221-0765721,0221-0644327,50739,DE,DEU,Casual Clothing888,Euro
11053,2014-07-24T00:00:00Z,56,7,2,62,562.8,434.16,128.64,20,26.8,29.16,1,Delivered,3,Sheat Shoes,29,Sportwear,Sports…,www.google.com,Mehrheimerstr. 369,Köln,Herman Schlusse,Germany,Casual Clothing,0221-0765721,0221-0644327,50739,DE,DEU,Casual Clothing888,Euro
11054,2014-07-25T00:00:00Z,30,4,1,19,95.2,77.11,18.09,10,0,78.79,4,Shipped,3,Squash Shorts,8,Sportwear,Sports…,www.google.com,"Finca La Campana, 33",Sevilla,El Cordobes,Spain,Los Trajes de Matador,NULL,(95) 555 82 82,41101,ES,ESP,Los Trajes de Matador5555,Euro
11054,2014-07-25T00:00:00Z,30,4,1,21,62.7,46.17,16.53,6,5.7,78.79,3,Cancelled,3,Basket Shoes,8,Sportwear,Sports…,www.google.com,"Finca La Campana, 33",Sevilla,El Cordobes,Spain,Los Trajes de Matador,NULL,(95) 555 82 82,41101,ES,ESP,Los Trajes de Matador5555,Euro
11055,2014-07-25T00:00:00Z,30,4,1,61,282.15,207.76,74.39,10,25.650000000000002,78.79,1,Delivered,3,Adihash Running Shoe,29,Sportwear,Sports…,www.google.com,"Finca La Campana, 33",Sevilla,El Cordobes,Spain,Los Trajes de Matador,NULL,(95) 555 82 82,41101,ES,ESP,Los Trajes de Matador5555,Euro
11055,2014-07-25T00:00:00Z,28,4,1,16,391.46,275.72,115.74000000000001,40,51.06,46.260000000000005,2,In Transit,3,Wimbledon T-Shirt,7,Sportwear,Sports…,www.google.com,Jardim das rosas n. 32,Lisboa,Vitor Baiha,Portugal,El Traige do Benfica,(1) 354-2535,(1) 354-2534,1675,PT,PRT,El Traige do Benfica222,Euro
11055,2014-07-25T00:00:00Z,28,4,1,35,130.18,91.69,38.49,20,16.979999999999997,46.260000000000005,1,Delivered,4,LA. Shorts,16,Bath Clothes,Beachwear,www.google.com,Jardim das rosas n. 32,Lisboa,Vitor Baiha,Portugal,El Traige do Benfica,(1) 354-2535,(1) 354-2534,1675,PT,PRT,El Traige do Benfica222,Euro
11055,2014-07-25T00:00:00Z,28,4,1,44,2739.6,2219.08,520.52,40,0,46.260000000000005,4,Shipped,2,Okkaba Skin Jackets,20,Womens wear,Fashion for Women,www.google.com,Jardim das rosas n. 32,Lisboa,Vitor Baiha,Portugal,El Traige do Benfica,(1) 354-2535,(1) 354-2534,1675,PT,PRT,El Traige do Benfica222,Euro
11056,2014-04-24T00:00:00Z,48,1,3,59,8.030000000000001,6.5,1.53,1,0,37.6,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,89 Chiaroscuro Rd.,Portland,Andrea Pamelsson,United States,Too Hot 4U,(503) 555-9646,(503) 555-9573,97219,US,USA,Too Hot 4U222,US dollar
11056,2014-04-24T00:00:00Z,48,1,3,76,3610.5,2924.51,686,10,0,37.6,2,In Transit,2,Minnki Pälsii,23,Womens wear,Fashion for Women,www.google.com,89 Chiaroscuro Rd.,Portland,Andrea Pamelsson,United States,Too Hot 4U,(503) 555-9646,(503) 555-9573,97219,US,USA,Too Hot 4U222,US dollar
11056,2014-04-24T00:00:00Z,68,6,1,29,4708.8,3814.13,894.6700000000001,36,0,71.03,1,Delivered,6,Davenport,12,Men´s Footwear,Men Shoes,www.google.com,Grenzacherweg 237,Genève,Carl Perry,Switzerland,Golden Design Group,NULL,0897-034214,1203,CH,CHE,Golden Design Group555,Swiss franc
11057,2014-07-26T00:00:00Z,63,8,2,31,487.02,343.04,143.99,55,63.52,60.32,3,Cancelled,4,Rossi Bermuda Shorts,14,Bath Clothes,Beachwear,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
11058,2014-07-26T00:00:00Z,63,8,2,45,1084.45,763.8299999999999,320.62,100,141.45,60.32,2,In Transit,6,Danske Treshoe,21,Men´s Footwear,Men Shoes,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
11058,2014-07-26T00:00:00Z,63,8,2,51,5390.83,3797.02,1593.81,48,703.15,60.32,1,Delivered,6,Snake Boots,24,Men´s Footwear,Men Shoes,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
11058,2014-07-26T00:00:00Z,30,4,1,17,225.63,166.15,59.48,8,20.51,78.79,2,In Transit,6,TieBreak Tennis shoes,7,Men´s Footwear,Men Shoes,www.google.com,"Finca La Campana, 33",Sevilla,El Cordobes,Spain,Los Trajes de Matador,NULL,(95) 555 82 82,41101,ES,ESP,Los Trajes de Matador5555,Euro
11059,2014-08-26T00:00:00Z,82,1,3,7,2442.6,1758.6699999999998,683.93,50,318.6,30.110000000000003,2,In Transit,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,722 DaVinci Blvd.,Kirkland,Mark Stark,United States,Bond Ltd,(206) 555-2174,(206) 555-8257,98034,US,USA,Bond Ltd555,US dollar
11059,2014-08-26T00:00:00Z,82,1,3,8,252.66,181.91,70.74,10,32.949999999999996,30.110000000000003,4,Shipped,2,Tuxedo,3,Womens wear,Fashion for Women,www.google.com,722 DaVinci Blvd.,Kirkland,Mark Stark,United States,Bond Ltd,(206) 555-2174,(206) 555-8257,98034,US,USA,Bond Ltd555,US dollar
11059,2014-08-26T00:00:00Z,21,2,2,24,52.9,38.09,14.81,10,6.9,24.02,1,Delivered,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,"Rua Orós, 92",São Paulo,Romario do Sauza,Brazil,Cloe do Pau,NULL,(11) 555-9857,NULL,BR,BRA,Cloe do Pau666,Brazilian real
11060,2014-07-27T00:00:00Z,84,4,1,35,181.8,147.26,34.54,30,0,37.46,3,Cancelled,4,LA. Shorts,16,Bath Clothes,Beachwear,www.google.com,"2, rue du Commerce",Lyon,Pierre Robert,France,Art et Fashion,78.32.54.87,78.32.54.86,69004,FR,FRA,Art et Fashion1111,Euro
11060,2014-07-27T00:00:00Z,84,4,1,62,1180.4,956.12,224.28,40,0,37.46,1,Delivered,3,Sheat Shoes,29,Sportwear,Sports…,www.google.com,"2, rue du Commerce",Lyon,Pierre Robert,France,Art et Fashion,78.32.54.87,78.32.54.86,69004,FR,FRA,Art et Fashion1111,Euro
11061,2014-07-27T00:00:00Z,17,7,2,32,492.38,346.81,145.57,24,64.22,72.72,1,Delivered,4,Rossi Bikkini,14,Bath Clothes,Beachwear,www.google.com,Walserweg 21,Aachen,Lars von Holstein,Germany,Gluderstedt,0241-059428,0241-039123,52066,DE,DEU,Gluderstedt45,Euro
11062,2014-08-27T00:00:00Z,1,7,2,29,4764.24,3944.79,819.4499999999999,36,0,50.87,1,Delivered,6,Davenport,12,Men´s Footwear,Men Shoes,www.google.com,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
11062,2014-08-27T00:00:00Z,1,7,2,75,312.44,235.19,77.26,36,28.4,50.87,1,Delivered,1,Bow tie,12,Men´s Clothes,Fashion for Men,www.google.com,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
11063,2014-07-27T00:00:00Z,17,7,2,36,514.8,416.98999999999995,97.81,60,0,72.72,1,Delivered,8,Mehmet-Tröja,17,Babywear,0-3 Years,no link,Walserweg 21,Aachen,Lars von Holstein,Germany,Gluderstedt,0241-059428,0241-039123,52066,DE,DEU,Gluderstedt45,Euro
11063,2014-07-27T00:00:00Z,79,7,2,34,109.13,70.71,38.410000000000004,10,21.82,20.88,1,Delivered,4,Baywatch Bikkini,16,Bath Clothes,Beachwear,www.google.com,Luisenstr. 48,Münster,Heinz Disco,Germany,Boombastic,0251-035695,0251-031259,44087,DE,DEU,Boombastic666,Euro
11063,2014-07-27T00:00:00Z,79,7,2,41,146.72,118.84,27.88,14,0,20.88,1,Delivered,8,Duck Shirt,19,Babywear,0-3 Years,no link,Luisenstr. 48,Münster,Heinz Disco,Germany,Boombastic,0251-035695,0251-031259,44087,DE,DEU,Boombastic666,Euro
11064,2014-08-28T00:00:00Z,41,5,1,15,81.02,63.89,17.130000000000003,12,3.86,53.28,1,Delivered,2,Sumi Underwear,6,Womens wear,Fashion for Women,www.google.com,1 rue Alsace-Lorraine,Toulouse,Louise Davu,France,Design,61.77.61.11,61.77.61.10,31000,FR,FRA,Design113,Euro
11064,2014-08-28T00:00:00Z,41,5,1,28,394.13,310.8,83.33,8,18.77,53.28,1,Delivered,7,RDL Suit,12,Children´s wear,3-15 Years,www.google.com,1 rue Alsace-Lorraine,Toulouse,Louise Davu,France,Design,61.77.61.11,61.77.61.10,31000,FR,FRA,Design113,Euro
11064,2014-08-28T00:00:00Z,6,7,2,54,755.8,687.42,68.38,20,0,26.97,1,Delivered,3,Patamonia Fleece Jacket,25,Sportwear,Sports…,www.google.com,Forsterstr. 57,Mannheim,Herman Hinschler,Germany,Man Kleider,0621-08924,0621-08460,68306,DE,DEU,MK123,Euro
11064,2014-08-28T00:00:00Z,58,8,2,45,210,173.88000000000002,36.120000000000005,21,0,75.02,1,Delivered,6,Danske Treshoe,21,Men´s Footwear,Men Shoes,www.google.com,Calle Dr. Jorge Cash 321,México D.F.,Francisca Font Barceló,Mexico,La Moda Pasada,(5) 545-3745,(5) 552-3745,5033,MX,MEX,La Moda Pasada111,Mexican peso
11064,2014-08-28T00:00:00Z,58,8,2,53,400.97999999999996,332.01,68.97,6,0,75.02,1,Delivered,2,Jumpin Jack Flash Dress,24,Womens wear,Fashion for Women,www.google.com,Calle Dr. Jorge Cash 321,México D.F.,Francisca Font Barceló,Mexico,La Moda Pasada,(5) 545-3745,(5) 552-3745,5033,MX,MEX,La Moda Pasada111,Mexican peso
11065,2013-02-28T00:00:00Z,19,3,2,55,1367.45,1206.09,161.36,35,0,74.83,1,Delivered,3,Feiss Fleece Trousers,25,Sportwear,Sports…,www.google.com,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
11065,2013-02-28T00:00:00Z,19,3,2,60,269,247.47,21.53,50,0,74.83,1,Delivered,3,Game Over T-Shirt,28,Sportwear,Sports…,www.google.com,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
11066,2014-07-28T00:00:00Z,39,3,2,11,444.31,342.75,101.56,15,21.16,30.09,1,Delivered,1,Desperado Jeans,5,Men´s Clothes,Fashion for Men,www.google.com,Maubelstr. 90,Brandenburg,Dieter Rummernige,Germany,Noch Einmal GMBH,NULL,0555-09876,14776,DE,DEU,Noch Einmal GMBH888,Euro
11066,2014-07-28T00:00:00Z,39,3,2,54,822.02,634.13,187.89000000000001,24,39.14,30.09,1,Delivered,3,Patamonia Fleece Jacket,25,Sportwear,Sports…,www.google.com,Maubelstr. 90,Brandenburg,Dieter Rummernige,Germany,Noch Einmal GMBH,NULL,0555-09876,14776,DE,DEU,Noch Einmal GMBH888,Euro
11066,2014-07-28T00:00:00Z,46,3,2,12,358.8,252.72,106.08,30,46.8,23.110000000000003,1,Delivered,4,Tiny Winy Hot Bikini,5,Bath Clothes,Beachwear,www.google.com,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Tony Montana,Venezuela,Los Vatos Locos,(9) 331-7256,(9) 331-6954,3508,VE,VEN,Los Vatos Locos111,Venezuelan bolívar
11067,2014-08-03T00:00:00Z,17,7,2,72,11.58,9.38,2.2,1,0,28.79,1,Delivered,4,Rossi Shorts,14,Bath Clothes,Beachwear,www.google.com,Walserweg 21,Aachen,Lars von Holstein,Germany,Gluderstedt,0241-059428,0241-039123,52066,DE,DEU,Gluderstedt45,Euro
11068,2014-08-04T00:00:00Z,44,7,2,60,213.06,138.06,75,35,42.61,58.11,1,Delivered,3,Game Over T-Shirt,28,Sportwear,Sports…,www.google.com,Magazinweg 7,Frankfurt a.M.,Klaus Deum,Germany,Warp AG,069-0245874,069-0245984,60528,DE,DEU,Warp AG55,Euro
11068,2014-08-04T00:00:00Z,68,6,1,31,240,194.4,45.6,30,0,36.46,1,Delivered,4,Rossi Bermuda Shorts,14,Bath Clothes,Beachwear,www.google.com,Grenzacherweg 237,Genève,Carl Perry,Switzerland,Golden Design Group,NULL,0897-034214,1203,CH,CHE,Golden Design Group555,Swiss franc
11068,2014-08-04T00:00:00Z,68,6,1,51,552.8399999999999,447.8,105.04,6,0,36.46,1,Delivered,6,Snake Boots,24,Men´s Footwear,Men Shoes,www.google.com,Grenzacherweg 237,Genève,Carl Perry,Switzerland,Golden Design Group,NULL,0897-034214,1203,CH,CHE,Golden Design Group555,Swiss franc
11069,2014-08-06T00:00:00Z,44,7,2,40,221.76,149.69,72.07,10,36.96,61.57,2,In Transit,8,Duck Trousers,19,Babywear,0-3 Years,no link,Magazinweg 7,Frankfurt a.M.,Klaus Deum,Germany,Warp AG,069-0245874,069-0245984,60528,DE,DEU,Warp AG55,Euro
11070,2014-08-10T00:00:00Z,59,4,1,43,272.75,225.84,46.91,25,0,41.07,4,Shipped,4,Summer Shorts,20,Bath Clothes,Beachwear,www.google.com,Geislweg 14,Salzburg,Herbert Bernstorf,Austria,Extrawagens,6562-9723,6562-9722,5020,AT,AUT,Extra7777,Euro
11070,2014-08-10T00:00:00Z,59,4,1,61,554.2,448.9,105.3,20,0,41.07,1,Delivered,3,Adihash Running Shoe,29,Sportwear,Sports…,www.google.com,Geislweg 14,Salzburg,Herbert Bernstorf,Austria,Extrawagens,6562-9723,6562-9722,5020,AT,AUT,Extra7777,Euro
11070,2014-08-10T00:00:00Z,59,4,1,76,19557.5,15841.58,3715.9300000000003,50,0,41.07,3,Cancelled,2,Minnki Pälsii,23,Womens wear,Fashion for Women,www.google.com,Geislweg 14,Salzburg,Herbert Bernstorf,Austria,Extrawagens,6562-9723,6562-9722,5020,AT,AUT,Extra7777,Euro
11070,2014-08-10T00:00:00Z,54,3,2,59,15.8,12.8,3,2,0,21.39,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,Piso 20-A,Buenos Aires,Don Gerardo,Argentina,Los Espandrilos Fantasticos,(1) 135-5535,(1) 135-5333,1010,AR,ARG,Los Espandrilos Fantasticos,Argentine peso
11071,2013-02-11T00:00:00Z,37,3,2,41,317.4599999999999,254.55,62.91,30,28.86,75.08,1,Delivered,8,Duck Shirt,19,Babywear,0-3 Years,no link,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
11071,2013-02-11T00:00:00Z,1,7,2,17,2277.58,1826.21,451.38,77,207.05,51.2,1,Delivered,6,TieBreak Tennis shoes,7,Men´s Footwear,Men Shoes,www.google.com,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
11072,2014-08-13T00:00:00Z,5,3,2,30,272.5,225.63,46.87,10,0,55.42,1,Delivered,8,Baby Dark Lounge Suit,13,Babywear,0-3 Years,no link,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
11072,2014-08-13T00:00:00Z,5,3,2,43,780,645.8399999999999,134.16,60,0,55.42,1,Delivered,4,Summer Shorts,20,Bath Clothes,Beachwear,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
11072,2014-08-13T00:00:00Z,5,3,2,54,513.4499999999999,425.14000000000004,88.31,15,0,55.42,2,In Transit,3,Patamonia Fleece Jacket,25,Sportwear,Sports…,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
11072,2014-08-13T00:00:00Z,59,4,1,36,219.3,195.85000000000002,23.45,30,0,72.36999999999999,1,Delivered,8,Mehmet-Tröja,17,Babywear,0-3 Years,no link,Geislweg 14,Salzburg,Herbert Bernstorf,Austria,Extrawagens,6562-9723,6562-9722,5020,AT,AUT,Extra7777,Euro
11073,2014-08-06T00:00:00Z,44,7,2,54,443.4,299.3,144.1,10,73.9,61.57,1,Delivered,3,Patamonia Fleece Jacket,25,Sportwear,Sports…,www.google.com,Magazinweg 7,Frankfurt a.M.,Klaus Deum,Germany,Warp AG,069-0245874,069-0245984,60528,DE,DEU,Warp AG55,Euro
11073,2014-08-06T00:00:00Z,3,9,2,11,1556.5,1146.1499999999999,410.35,50,141.5,47.43,1,Delivered,1,Desperado Jeans,5,Men´s Clothes,Fashion for Men,www.google.com,C/ Ritual de lo Habitual  2312,México D.F.,Sancho Panza,Mexico,La Ropa Vieja,NULL,(5) 555-3932,5023,MX,MEX,La Ropa Vieja333,Mexican peso
11074,2014-08-07T00:00:00Z,24,7,2,4,1061.03,818.51,242.52,50,50.52,39.08,1,Delivered,2,Oyaki Kimono,2,Womens wear,Fashion for Women,www.google.com,Åkergatan 24,Bräcke,Linda Haglund,Sweden,Fritid AB,NULL,0695-34 67 21,NULL,SE,SWE,Fritid AB33,Swedish krona
11075,2013-02-10T00:00:00Z,89,9,2,19,412.02,363.4,48.620000000000005,42,0,57.37,1,Delivered,3,Squash Shorts,8,Sportwear,Sports…,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
11075,2013-02-10T00:00:00Z,89,9,2,34,265.65,234.3,31.35,35,0,57.37,3,Cancelled,4,Baywatch Bikkini,16,Bath Clothes,Beachwear,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
11075,2013-02-10T00:00:00Z,17,8,2,41,84.06,74.14,9.92,9,0,32.879999999999995,1,Delivered,8,Duck Shirt,19,Babywear,0-3 Years,no link,Walserweg 21,Aachen,Lars von Holstein,Germany,Gluderstedt,0241-059428,0241-039123,52066,DE,DEU,Gluderstedt45,Euro
11076,2014-08-19T00:00:00Z,37,9,2,52,512.9399999999999,424.71,88.23,6,0,37.44,2,In Transit,5,Small Crocodile Boots,24,Ladies´Footwear,Ladies Shoes,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
11076,2014-08-19T00:00:00Z,37,9,2,59,33.2,27.49,5.71,4,0,37.44,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
11076,2014-08-19T00:00:00Z,37,9,2,70,186.54,154.46,32.08,6,0,37.44,1,Delivered,1,US-Master Jeans,7,Men´s Clothes,Fashion for Men,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
11077,2013-03-02T00:00:00Z,23,6,1,40,106.61999999999999,78.36999999999999,28.25,5,17.77,31.88,1,Delivered,8,Duck Trousers,19,Babywear,0-3 Years,no link,"184, chaussée de Tournai",Lille,Jaques Wilneuve,France,Champes,20.16.10.17,20.16.10.16,59000,FR,FRA,Champes222,Euro
11077,2013-03-02T00:00:00Z,23,6,1,52,155.22,136.9,18.32,2,0,31.88,1,Delivered,5,Small Crocodile Boots,24,Ladies´Footwear,Ladies Shoes,www.google.com,"184, chaussée de Tournai",Lille,Jaques Wilneuve,France,Champes,20.16.10.17,20.16.10.16,59000,FR,FRA,Champes222,Euro
11077,2013-03-02T00:00:00Z,23,6,1,71,961.8,848.31,113.49000000000001,30,0,31.88,1,Delivered,1,Atles Lussekofta,15,Men´s Clothes,Fashion for Men,www.google.com,"184, chaussée de Tournai",Lille,Jaques Wilneuve,France,Champes,20.16.10.17,20.16.10.16,59000,FR,FRA,Champes222,Euro
11077,2013-03-02T00:00:00Z,47,3,2,28,958,844.9599999999999,113.04,20,0,25.610000000000003,1,Delivered,7,RDL Suit,12,Children´s wear,3-15 Years,www.google.com,Ave. 5 de Mayo Porlamar,I. de Margarita,Andrés Barbanegra,Venezuela,El Pirata,(8) 34-93-93,(8) 34-56-12,4980,VE,VEN,El Pirata123,Venezuelan bolívar
11077,2013-03-02T00:00:00Z,47,3,2,35,147.84,130.39000000000001,17.45,24,0,25.610000000000003,2,In Transit,4,LA. Shorts,16,Bath Clothes,Beachwear,www.google.com,Ave. 5 de Mayo Porlamar,I. de Margarita,Andrés Barbanegra,Venezuela,El Pirata,(8) 34-93-93,(8) 34-56-12,4980,VE,VEN,El Pirata123,Venezuelan bolívar
11077,2013-03-02T00:00:00Z,47,3,2,49,1116,984.31,131.69,60,0,25.610000000000003,1,Delivered,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,Ave. 5 de Mayo Porlamar,I. de Margarita,Andrés Barbanegra,Venezuela,El Pirata,(8) 34-93-93,(8) 34-56-12,4980,VE,VEN,El Pirata123,Venezuelan bolívar
11077,2013-03-02T00:00:00Z,47,3,2,57,575.68,507.75,67.93,28,0,25.610000000000003,1,Delivered,5,Burned Rubber Shoes,26,Ladies´Footwear,Ladies Shoes,www.google.com,Ave. 5 de Mayo Porlamar,I. de Margarita,Andrés Barbanegra,Venezuela,El Pirata,(8) 34-93-93,(8) 34-56-12,4980,VE,VEN,El Pirata123,Venezuelan bolívar
11077,2013-03-02T00:00:00Z,32,1,3,21,209.2,184.51,24.69,20,0,50.6,1,Delivered,3,Basket Shoes,8,Sportwear,Sports…,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
11077,2013-03-02T00:00:00Z,80,1,3,2,724.3199999999999,532.38,191.94,30,120.72,64.44000000000001,1,Delivered,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
11077,2013-03-02T00:00:00Z,80,1,3,63,610.5,538.4599999999999,72.04,30,0,64.44000000000001,1,Delivered,2,Serve-Shirt,7,Womens wear,Fashion for Women,www.google.com,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
11077,2013-03-02T00:00:00Z,59,5,1,44,1131.1499999999999,997.6700000000001,133.48,15,0,35.5,1,Delivered,2,Okkaba Skin Jackets,20,Womens wear,Fashion for Women,www.google.com,Geislweg 14,Salzburg,Herbert Bernstorf,Austria,Extrawagens,6562-9723,6562-9722,5020,AT,AUT,Extra7777,Euro
